stem_id,plot,date,location,species,dbh,canopy,genus_species,common_name,functional_group,treatment_number,thin_lvl,burn_szn,notes
585,3,20210518,E,PITA,35.3,C,Pinus taeda,loblolly pine,pyrophyte,2,high,,
586,3,20210518,FB,LIST,15.3,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
587,3,20210518,FB,ACRU,6.5,S,Acer rubrum,red maple,mesophyte,2,high,,
588,3,20210518,FB,ACRU,4.9,S,Acer rubrum,red maple,mesophyte,2,high,,
589,3,20210518,FB,PIEC,11.5,I,Pinus echinata,shortleaf pine,pyrophyte,2,high,,
590,3,20210518,FB,LIST,12.8,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
591,3,20210518,FB,ACRU,10.5,I,Acer rubrum,red maple,mesophyte,2,high,,
592,3,20210518,FB,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
593,4,20210518,1,PITA,32.9,C,Pinus taeda,loblolly pine,pyrophyte,3,low,,
594,4,20210518,1,LIST,5,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
595,4,20210518,1,LIST,9,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
596,4,20210518,1,PITA,36.6,C,Pinus taeda,loblolly pine,pyrophyte,3,low,,
597,4,20210518,1,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
598,4,20210518,1,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
599,4,20210518,1,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
600,4,20210518,1,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
601,4,20210518,1,CARYA,3.8,S,Carya sp.,hickory,intermediate,3,low,,
602,4,20210518,1,QUFA,19.4,I,Quercus falcata,southern red oak,pyrophyte,3,low,,
603,4,20210518,1,PITA,46,C,Pinus taeda,loblolly pine,pyrophyte,3,low,,
604,4,20210518,E,QUAL,23.2,I,Quercus alba,white oak,pyrophyte,3,low,,
605,4,20210518,1,PITA,4.3,S,Pinus taeda,loblolly pine,pyrophyte,3,low,,
606,4,20210518,1,LIST,10.8,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
607,4,20210518,1,QUNI,17.8,I,Quercus nigra,water oak,mesophyte,3,low,,
608,4,20210518,1,CARYA,3,S,Carya sp.,hickory,intermediate,3,low,,
609,4,20210518,1,CARYA,6.4,I,Carya sp.,hickory,intermediate,3,low,,
610,4,20210518,1,PITA,45.5,C,Pinus taeda,loblolly pine,pyrophyte,3,low,,
611,4,20210518,1,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
612,4,20210518,1,QUNI,15.8,I,Quercus nigra,water oak,mesophyte,3,low,,
613,4,20210518,1,NYSY,13.1,I,Nyssa sylvatica,black gum,mesophyte,3,low,,
614,4,20210518,1,LIST,13.2,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
615,4,20210518,1,LIST,3,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
616,4,20210518,1,LIST,3,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
617,4,20210518,1,QUNI,26.8,I,Quercus nigra,water oak,mesophyte,3,low,,
618,4,20210518,E,QUNI,26.4,I,Quercus nigra,water oak,mesophyte,3,low,,
619,4,20210518,1,PITA,1,S,Pinus taeda,loblolly pine,pyrophyte,3,low,,
620,4,20210518,1,PIEC,25.6,C,Pinus echinata,shortleaf pine,pyrophyte,3,low,,
621,4,20210518,1,LIST,3.5,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
622,4,20210518,1,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
623,4,20210518,1,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
624,4,20210518,1,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
625,4,20210518,1,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
626,4,20210518,1,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
627,4,20210518,1,QUAL,25.6,C,Quercus alba,white oak,pyrophyte,3,low,,
628,4,20210518,1,QUAL,31.8,C,Quercus alba,white oak,pyrophyte,3,low,,
629,4,20210518,E,PIEC,33,C,Pinus echinata,shortleaf pine,pyrophyte,3,low,,
630,4,20210518,1,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
631,4,20210518,FB,LIST,6.7,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
632,4,20210518,FB,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
633,4,20210518,FB,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
634,4,20210518,FB,PIEC,29.5,C,Pinus echinata,shortleaf pine,pyrophyte,3,low,,
635,4,20210518,2,PITA,42,C,Pinus taeda,loblolly pine,pyrophyte,3,low,,
636,4,20210518,FB,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
637,4,20210518,FB,ACRU,4.4,S,Acer rubrum,red maple,mesophyte,3,low,,
638,4,20210518,2,LIST,2.3,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
639,4,20210518,2,LIST,16.7,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
640,4,20210518,2,LIST,6.7,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
641,4,20210518,2,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
642,4,20210518,2,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
643,4,20210518,2,ACRU,6.5,I,Acer rubrum,red maple,mesophyte,3,low,,
644,4,20210518,2,PIEC,14.1,I,Pinus echinata,shortleaf pine,pyrophyte,3,low,,
645,4,20210518,2,LIST,2.5,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
646,4,20210518,E,FAGR,26,I,Fagus grandifolia,American beech,mesophyte,3,low,,
647,4,20210518,E,LIST,21.4,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
648,4,20210518,2,LIST,13.9,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
649,4,20210518,2,ILOP,10.9,I,Ilex opaca,American holly,mesophyte,3,low,,
650,4,20210518,2,FAGR,8.8,I,Fagus grandifolia,American beech,mesophyte,3,low,,
651,4,20210518,2,CARYA,22,I,Carya sp.,hickory,intermediate,3,low,,
652,4,20210518,2,QUAL,16.6,I,Quercus alba,white oak,pyrophyte,3,low,,
653,4,20210518,2,NYSY,9.5,S,Nyssa sylvatica,black gum,mesophyte,3,low,,
654,4,20210518,2,QUNI,21,I,Quercus nigra,water oak,mesophyte,3,low,,
655,4,20210518,2,LIST,13.4,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
656,4,20210518,2,QUFA,20.2,C,Quercus falcata,southern red oak,pyrophyte,3,low,,
657,4,20210518,2,QUAL,26.2,C,Quercus alba,white oak,pyrophyte,3,low,,
658,4,20210518,2,LIST,19.5,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
659,4,20210518,2,ACRU,8,S,Acer rubrum,red maple,mesophyte,3,low,,
660,4,20210518,2,LIST,11,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
661,4,20210518,2,PIEC,26.5,C,Pinus echinata,shortleaf pine,pyrophyte,3,low,,
662,4,20210518,2,PIEC,15.5,C,Pinus echinata,shortleaf pine,pyrophyte,3,low,,
663,4,20210518,2,FAGR,14.7,I,Fagus grandifolia,American beech,mesophyte,3,low,,
664,4,20210518,2,DIVI,10.7,I,Diospyros virginiana,persimmon,intermediate,3,low,,
665,4,20210518,2,LIST,6.7,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
666,4,20210518,2,FAGR,26,I,Fagus grandifolia,American beech,mesophyte,3,low,,
667,4,20210518,2,LIST,12.8,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
668,4,20210518,2,QUNI,20.8,C,Quercus nigra,water oak,mesophyte,3,low,,
669,4,20210518,E,LIST,8,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
670,4,20210518,E,QUAL,30,C,Quercus alba,white oak,pyrophyte,3,low,,
671,4,20210518,E,QUAL,64.4,C,Quercus alba,white oak,pyrophyte,3,low,,
672,4,20210518,E,QUAL,56.5,D,Quercus alba,white oak,pyrophyte,3,low,,
673,4,20210518,FB,FAGR,21.7,I,Fagus grandifolia,American beech,mesophyte,3,low,,
674,4,20210518,FB,ACRU,7.5,S,Acer rubrum,red maple,mesophyte,3,low,,
675,4,20210518,FB,LIST,20.8,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
676,4,20210518,FB,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
677,4,20210518,FB,PITA,49.4,C,Pinus taeda,loblolly pine,pyrophyte,3,low,,
678,4,20210518,3,LIST,10,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
679,4,20210518,3,ACRU,7.3,S,Acer rubrum,red maple,mesophyte,3,low,,
680,4,20210518,3,LIST,10.5,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
681,4,20210518,3,JUVI,8,S,Juniperus virginiana,eastern red cedar,mesophyte,3,low,,
682,4,20210518,3,ACRU,15.5,I,Acer rubrum,red maple,mesophyte,3,low,,
683,4,20210518,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
684,4,20210518,3,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
685,4,20210518,3,LIST,2,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
686,4,20210518,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
687,4,20210518,3,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
688,4,20210518,3,VACCI,4,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
689,4,20210518,3,LITU,22.1,I,Liquidambar styraciflua,tulip poplar,mesophyte,3,low,,
690,4,20210518,3,CARYA,6.2,S,Carya sp.,hickory,intermediate,3,low,,
691,4,20210518,3,LIST,11.6,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
692,4,20210518,3,PRUNUS,23.2,I,Prunus sp.,cherry,intermediate,3,low,,
693,4,20210518,3,ACRU,7.8,I,Acer rubrum,red maple,mesophyte,3,low,,
694,4,20210518,3,NYSY,7.6,I,Nyssa sylvatica,black gum,mesophyte,3,low,,
695,4,20210518,3,LIST,3,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
696,4,20210518,3,JUVI,40.5,C,Juniperus virginiana,eastern red cedar,mesophyte,3,low,,
697,4,20210518,3,VACCI,3.5,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
698,4,20210518,3,VACCI,3,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
699,4,20210518,3,LIST,14.5,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
700,4,20210518,3,CARYA,6.7,S,Carya sp.,hickory,intermediate,3,low,,
701,4,20210518,3,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
702,4,20210518,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
703,4,20210518,3,LIST,18.9,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
704,4,20210518,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
705,4,20210518,E,QUAL,36.3,C,Quercus alba,white oak,pyrophyte,3,low,,
706,4,20210518,E,QUAL,33.2,C,Quercus alba,white oak,pyrophyte,3,low,,
707,4,20210518,3,PRUNUS,12.1,I,Prunus sp.,cherry,intermediate,3,low,,
708,4,20210518,3,JUVI,5,S,Juniperus virginiana,eastern red cedar,mesophyte,3,low,,
709,4,20210518,3,LIST,2.1,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
710,4,20210518,3,JUVI,8.8,S,Juniperus virginiana,eastern red cedar,mesophyte,3,low,,
711,4,20210518,3,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
712,4,20210518,3,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
713,4,20210518,3,QUAL,5.5,S,Quercus alba,white oak,pyrophyte,3,low,,
714,4,20210518,3,QUNI,10,I,Quercus nigra,water oak,mesophyte,3,low,,
715,4,20210518,3,ACRU,25.5,I,Acer rubrum,red maple,mesophyte,3,low,,
716,4,20210518,3,VACCI,6,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
717,4,20210518,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
718,4,20210518,3,ACRU,3.5,S,Acer rubrum,red maple,mesophyte,3,low,,
719,4,20210518,3,QUNI,10.9,C,Quercus nigra,water oak,mesophyte,3,low,,
720,4,20210518,3,QUNI,3,S,Quercus nigra,water oak,mesophyte,3,low,,
721,4,20210518,3,QUNI,10.8,I,Quercus nigra,water oak,mesophyte,3,low,,
722,4,20210518,3,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
723,4,20210518,E,LIST,24.4,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
724,4,20210518,FB,PIEC,22.2,C,Pinus echinata,shortleaf pine,pyrophyte,3,low,,
725,4,20210518,FB,LIST,1.4,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
726,4,20210518,FB,LIST,13,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
727,4,20210518,FB,NYSY,4.5,S,Nyssa sylvatica,black gum,mesophyte,3,low,,
728,4,20210518,FB,VACCI,8,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
729,4,20210518,4,LIST,10.4,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
730,4,20210518,4,CARYA,14.6,I,Carya sp.,hickory,intermediate,3,low,,
731,4,20210518,4,QUNI,15,I,Quercus nigra,water oak,mesophyte,3,low,,
732,4,20210518,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
733,4,20210518,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
734,4,20210518,4,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
735,4,20210518,4,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
736,4,20210518,4,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,3,low,,
737,4,20210518,E,QUAL,27.7,I,Quercus alba,white oak,pyrophyte,3,low,,
738,4,20210518,E,PITA,36.5,C,Pinus taeda,loblolly pine,pyrophyte,3,low,,
739,4,20210518,4,ACRU,6,S,Acer rubrum,red maple,mesophyte,3,low,,
740,4,20210518,4,LIST,16.3,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
741,4,20210518,4,ACRU,4.4,S,Acer rubrum,red maple,mesophyte,3,low,,
742,4,20210518,4,NYSY,20.7,I,Nyssa sylvatica,black gum,mesophyte,3,low,,
743,4,20210518,4,LIST,11.5,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
744,4,20210518,4,PRUNUS,9.4,I,Prunus sp.,cherry,intermediate,3,low,,
745,4,20210518,4,SW,21,I,Oxydendrum arboreum,sourwood,intermediate,3,low,,
746,4,20210518,E,PITA,37.2,C,Pinus taeda,loblolly pine,pyrophyte,3,low,,
747,4,20210518,E,SW,23.9,I,Oxydendrum arboreum,sourwood,intermediate,3,low,,
748,4,20210518,4,LIST,8.8,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
749,4,20210518,4,PIEC,10.8,I,Pinus echinata,shortleaf pine,pyrophyte,3,low,,
750,4,20210518,4,QUNI,13.2,I,Quercus nigra,water oak,mesophyte,3,low,,
751,4,20210518,4,QUAL,20,I,Quercus alba,white oak,pyrophyte,3,low,,
752,4,20210518,4,SW,4,S,Oxydendrum arboreum,sourwood,intermediate,3,low,,
753,4,20210518,4,SW,14,I,Oxydendrum arboreum,sourwood,intermediate,3,low,,
754,4,20210518,4,LIST,2.7,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
755,4,20210518,4,QUNI,7.1,S,Quercus nigra,water oak,mesophyte,3,low,,
756,4,20210518,4,PITA,39,C,Pinus taeda,loblolly pine,pyrophyte,3,low,,
757,4,20210518,4,PIEC,24,C,Pinus echinata,shortleaf pine,pyrophyte,3,low,,
758,4,20210518,4,FAGR,9.5,S,Fagus grandifolia,American beech,mesophyte,3,low,,
759,4,20210518,4,PITA,38,C,Pinus taeda,loblolly pine,pyrophyte,3,low,,
760,4,20210518,4,QUNI,2.7,S,Quercus nigra,water oak,mesophyte,3,low,,
761,4,20210518,4,NYSY,4.5,S,Nyssa sylvatica,black gum,mesophyte,3,low,,
762,4,20210518,E,LITU,18.9,I,Liquidambar styraciflua,tulip poplar,mesophyte,3,low,,
763,4,20210518,E,LIST,23,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,,
764,5,20210519,1,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
765,5,20210519,1,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
766,5,20210519,1,LIST,2,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
767,5,20210519,1,QUNI,10.2,I,Quercus nigra,water oak,mesophyte,4,medium,,
768,5,20210519,1,PITA,44.7,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
769,5,20210519,1,LIST,2.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
770,5,20210519,1,QUNI,5.5,S,Quercus nigra,water oak,mesophyte,4,medium,,
771,5,20210519,1,PRUNUS,5.3,S,Prunus sp.,cherry,intermediate,4,medium,,
772,5,20210519,1,LIST,18.7,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
773,5,20210519,E,FAGR,10.5,I,Fagus grandifolia,American beech,mesophyte,4,medium,,
774,5,20210519,E,PITA,30.6,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
775,5,20210519,1,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
776,5,20210519,1,ULAL,4.8,S,Ulmus alata,winged elm,mesophyte,4,medium,,
777,5,20210519,1,QUNI,10.9,I,Quercus nigra,water oak,mesophyte,4,medium,,
778,5,20210519,1,LIST,13.8,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
779,5,20210519,1,QUNI,11.2,I,Quercus nigra,water oak,mesophyte,4,medium,,
780,5,20210519,1,QUNI,7.2,S,Quercus nigra,water oak,mesophyte,4,medium,,
781,5,20210519,1,QUNI,11.3,I,Quercus nigra,water oak,mesophyte,4,medium,,
782,5,20210519,1,LITU,28.2,C,Liquidambar styraciflua,tulip poplar,mesophyte,4,medium,,
783,5,20210519,1,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
784,5,20210519,1,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
785,5,20210519,1,QUNI,8.2,S,Quercus nigra,water oak,mesophyte,4,medium,,
786,5,20210519,1,QUNI,33.6,C,Quercus nigra,water oak,mesophyte,4,medium,,
787,5,20210519,1,LIST,29.5,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
788,5,20210519,1,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
789,5,20210519,E,PITA,47.8,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
790,5,20210519,1,LIST,6,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
791,5,20210519,1,LIST,2.9,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
792,5,20210519,1,LIST,4.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
793,5,20210519,1,FAGR,5.3,S,Fagus grandifolia,American beech,mesophyte,4,medium,,
794,5,20210519,1,FAGR,19.5,I,Fagus grandifolia,American beech,mesophyte,4,medium,,
795,5,20210519,E,NYSY,16.5,I,Nyssa sylvatica,black gum,mesophyte,4,medium,,
796,5,20210519,FB,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
797,5,20210519,FB,PITA,18,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
798,5,20210519,FB,LIST,2.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
799,5,20210519,FB,QUNI,1.1,C,Quercus nigra,water oak,mesophyte,4,medium,,
800,5,20210519,2,PITA,3.6,S,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
801,5,20210519,2,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
802,5,20210519,2,QUNI,13.8,I,Quercus nigra,water oak,mesophyte,4,medium,,
803,5,20210519,2,LIST,5.3,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
804,5,20210519,2,NYSY,5,S,Nyssa sylvatica,black gum,mesophyte,4,medium,,
805,5,20210519,E,LIST,7,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
806,5,20210519,E,ACRU,19.5,I,Acer rubrum,red maple,mesophyte,4,medium,,
807,5,20210519,E,PIEC,31.3,C,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
808,5,20210519,E,QUAL,24.2,C,Quercus alba,white oak,pyrophyte,4,medium,,
809,5,20210519,E,QUNI,28.2,C,Quercus nigra,water oak,mesophyte,4,medium,,
810,5,20210519,E,QUAL,32,C,Quercus alba,white oak,pyrophyte,4,medium,,
811,5,20210519,2,LIST,9.5,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
812,5,20210519,2,LIST,2.8,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
813,5,20210519,2,ACRU,5,S,Acer rubrum,red maple,mesophyte,4,medium,,
814,5,20210519,2,QUAL,16.8,I,Quercus alba,white oak,pyrophyte,4,medium,,
815,5,20210519,2,LIST,3.2,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
816,5,20210519,2,LIST,4.7,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
817,5,20210519,2,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
818,5,20210519,2,NYSY,24,I,Nyssa sylvatica,black gum,mesophyte,4,medium,,
819,5,20210519,2,LIST,10.7,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
820,5,20210519,2,PRUNUS,11.9,I,Prunus sp.,cherry,intermediate,4,medium,,
821,5,20210519,2,LIST,3.1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
822,5,20210519,2,PITA,45.7,D,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
823,5,20210519,2,NYSY,3.2,S,Nyssa sylvatica,black gum,mesophyte,4,medium,,
824,5,20210519,2,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
825,5,20210519,2,LIST,11,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
826,5,20210519,2,PITA,34.9,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
827,5,20210519,2,LIST,1.2,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
828,5,20210519,2,LIST,2.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
829,5,20210519,2,PITA,20.3,I,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
830,5,20210519,2,QUNI,14.9,I,Quercus nigra,water oak,mesophyte,4,medium,,
831,5,20210519,2,LIST,4.3,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
832,5,20210519,2,ACRU,10.5,I,Acer rubrum,red maple,mesophyte,4,medium,,
833,5,20210519,2,LIST,18.3,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
834,5,20210519,2,PIEC,24.2,C,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
835,5,20210519,2,NYSY,5.5,S,Nyssa sylvatica,black gum,mesophyte,4,medium,,
836,5,20210519,2,ACRU,5.5,S,Acer rubrum,red maple,mesophyte,4,medium,,
837,5,20210519,2,QUAL,20.7,I,Quercus alba,white oak,pyrophyte,4,medium,,
838,5,20210519,E,LIST,7.3,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
839,5,20210519,E,ACRU,19,I,Acer rubrum,red maple,mesophyte,4,medium,,
840,5,20210519,FB,QUAL,16,I,Quercus alba,white oak,pyrophyte,4,medium,,
841,5,20210519,FB,LIST,4,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
842,5,20210519,FB,QUAL,6,S,Quercus alba,white oak,pyrophyte,4,medium,,
843,5,20210519,FB,QUNI,24.1,C,Quercus nigra,water oak,mesophyte,4,medium,,
844,5,20210519,FB,NYSY,7.9,S,Nyssa sylvatica,black gum,mesophyte,4,medium,,
845,5,20210519,FB,LIST,15.5,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
846,5,20210519,FB,LIST,10,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
847,5,20210519,3,ACRU,4.3,S,Acer rubrum,red maple,mesophyte,4,medium,,
848,5,20210519,3,NYSY,7,S,Nyssa sylvatica,black gum,mesophyte,4,medium,,
849,5,20210519,3,LIST,12.6,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
850,5,20210519,3,JUVI,40.5,I,Juniperus virginiana,eastern red cedar,mesophyte,4,medium,,
851,5,20210519,3,LIST,14.7,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
852,5,20210519,3,PITA,35.5,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
853,5,20210519,3,QUAL,31.2,C,Quercus alba,white oak,pyrophyte,4,medium,,
854,5,20210519,3,LIST,16.5,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
855,5,20210519,3,LIST,5.2,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
856,5,20210519,3,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
857,5,20210519,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
858,5,20210519,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
859,5,20210519,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
860,5,20210519,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
861,5,20210519,3,LIST,10.7,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
862,5,20210519,3,NYSY,2.6,S,Nyssa sylvatica,black gum,mesophyte,4,medium,,
863,5,20210519,3,FAGR,12,I,Fagus grandifolia,American beech,mesophyte,4,medium,,
864,5,20210519,3,FAGR,10.1,I,Fagus grandifolia,American beech,mesophyte,4,medium,,
865,5,20210519,3,NYSY,5.5,S,Nyssa sylvatica,black gum,mesophyte,4,medium,,
866,5,20210519,3,PRUNUS,13,I,Prunus sp.,cherry,intermediate,4,medium,,
867,5,20210519,3,LIST,3.8,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
868,5,20210519,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
869,5,20210519,3,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
870,5,20210519,3,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
871,5,20210519,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
872,5,20210519,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
873,5,20210519,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
874,5,20210519,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
875,5,20210519,E,QUAL,32.4,C,Quercus alba,white oak,pyrophyte,4,medium,,
876,5,20210519,E,QUNI,31.6,C,Quercus nigra,water oak,mesophyte,4,medium,,
